user_id,week_start,event_count,distinct_features,days_since_last_activity,baseline,trend_slope,half_life_weeks
user_636,2026-06-01,1.0,1.0,1,1.0,-0.011904761904761918,41.99999999999995
user_636,2026-06-08,1.0,1.0,3,1.0,0.02380952380952383,inf
user_636,2026-06-15,1.0,1.0,5,1.0,-0.023809523809523853,20.99999999999996
user_636,2026-06-22,1.0,1.0,6,1.0,0.03571428571428574,inf
user_636,2026-06-29,0.0,0.0,13,1.0,-0.1785714285714286,0.0
user_636,2026-07-06,0.0,0.0,20,1.0,-0.2857142857142858,0.0
user_636,2026-07-13,1.0,1.0,0,1.0,-0.17857142857142866,2.7999999999999985
user_636,2026-07-20,0.0,0.0,7,1.0,-0.130952380952381,0.0
user_636,2026-07-27,1.0,1.0,3,1.0,-0.05952380952380954,8.399999999999997
user_636,2026-08-03,0.0,0.0,10,1.0,-0.07142857142857148,0.0
user_636,2026-08-10,0.0,0.0,17,1.0,-0.05952380952380954,0.0
user_637,2026-01-19,10.0,3.0,0,6.5,0.0,inf
user_637,2026-01-26,12.0,4.0,0,6.5,1.9999999999999996,inf
user_637,2026-02-02,4.0,2.0,2,6.5,-2.9999999999999996,0.25000000000000006
user_637,2026-02-09,0.0,0.0,9,6.5,-3.799999999999999,0.0
user_637,2026-02-16,0.0,0.0,16,6.5,-3.1999999999999997,0.0
user_637,2026-02-23,0.0,0.0,23,6.5,-2.5714285714285716,0.0
user_637,2026-03-02,0.0,0.0,30,6.5,-2.071428571428571,0.0
user_637,2026-03-09,0.0,0.0,37,6.5,-1.6904761904761905,0.0
user_637,2026-03-16,0.0,0.0,44,6.5,-1.2380952380952388,0.0
user_637,2026-03-23,0.0,0.0,51,6.5,-0.3333333333333335,0.0
user_637,2026-03-30,0.0,0.0,58,6.5,0.0,inf
user_637,2026-04-06,0.0,0.0,65,6.5,0.0,inf
user_638,2025-10-20,5.0,3.0,2,7.0,0.0,inf
user_638,2025-10-27,6.0,3.0,0,7.0,0.9999999999999998,inf
user_638,2025-11-03,10.0,3.0,0,7.0,2.499999999999999,inf
user_638,2025-11-10,7.0,4.0,2,7.0,0.9999999999999997,inf
user_638,2025-11-17,0.0,0.0,9,7.0,-0.8999999999999998,0.0
user_638,2025-11-24,0.0,0.0,16,7.0,-1.3142857142857143,0.0
user_638,2025-12-01,0.0,0.0,23,7.0,-1.3214285714285714,0.0
user_638,2025-12-08,0.0,0.0,30,7.0,-1.2142857142857146,0.0
user_638,2025-12-15,0.0,0.0,37,7.0,-1.3452380952380956,0.0
user_638,2025-12-22,0.0,0.0,44,7.0,-1.2500000000000007,0.0
user_638,2025-12-29,0.0,0.0,51,7.0,-0.5833333333333334,0.0
user_638,2026-01-05,0.0,0.0,58,7.0,0.0,inf
user_638,2026-01-12,0.0,0.0,65,7.0,0.0,inf
user_639,2025-10-06,11.0,4.0,0,6.5,0.0,inf
user_639,2025-10-13,15.0,4.0,2,6.5,3.999999999999999,inf
user_639,2025-10-20,0.0,0.0,9,6.5,-5.499999999999999,0.0
user_639,2025-10-27,0.0,0.0,16,6.5,-4.799999999999999,0.0
user_639,2025-11-03,0.0,0.0,23,6.5,-3.7000000000000006,0.0
user_639,2025-11-10,0.0,0.0,30,6.5,-2.857142857142857,0.0
user_639,2025-11-17,0.0,0.0,37,6.5,-2.2499999999999996,0.0
user_639,2025-11-24,0.0,0.0,44,6.5,-1.8095238095238095,0.0
user_639,2025-12-01,0.0,0.0,51,6.5,-1.2500000000000002,0.0
user_639,2025-12-08,0.0,0.0,58,6.5,0.0,inf
user_639,2025-12-15,0.0,0.0,65,6.5,0.0,inf
user_64,2025-12-15,1.0,1.0,0,4.25,0.0,inf
user_64,2025-12-22,5.0,2.0,0,4.25,3.999999999999999,inf
user_64,2025-12-29,5.0,4.0,2,4.25,1.9999999999999993,inf
user_64,2026-01-05,6.0,3.0,0,4.25,1.5,inf
user_64,2026-01-12,3.0,2.0,1,4.25,0.5000000000000004,inf
user_64,2026-01-19,3.0,3.0,3,4.25,0.14285714285714307,inf
user_64,2026-01-26,0.0,0.0,10,4.25,-0.32142857142857134,0.0
user_64,2026-02-02,0.0,0.0,17,4.25,-0.4880952380952382,0.0
user_64,2026-02-09,0.0,0.0,24,4.25,-0.9285714285714288,0.0
user_64,2026-02-16,0.0,0.0,31,4.25,-0.9166666666666672,0.0
user_64,2026-02-23,0.0,0.0,38,4.25,-0.785714285714286,0.0
user_64,2026-03-02,0.0,0.0,45,4.25,-0.4285714285714287,0.0
user_64,2026-03-09,0.0,0.0,52,4.25,-0.25000000000000006,0.0
user_64,2026-03-16,0.0,0.0,59,4.25,0.0,inf
user_64,2026-03-23,0.0,0.0,66,4.25,0.0,inf
user_640,2025-09-15,4.0,3.0,0,3.0,0.0,inf
user_640,2025-09-22,2.0,1.0,1,3.0,-1.9999999999999996,0.25000000000000006
user_640,2025-09-29,2.0,2.0,2,3.0,-0.9999999999999996,0.5000000000000002
user_640,2025-10-06,4.0,3.0,0,3.0,4.965068306494546e-17,inf
user_640,2025-10-13,3.0,2.0,5,3.0,0.0,inf
user_640,2025-10-20,0.0,0.0,12,3.0,-0.4285714285714286,0.0
user_640,2025-10-27,1.0,1.0,3,3.0,-0.42857142857142855,0.0
user_640,2025-11-03,0.0,0.0,10,3.0,-0.47619047619047644,0.0
user_640,2025-11-10,0.0,0.0,17,3.0,-0.4285714285714287,0.0
user_640,2025-11-17,0.0,0.0,24,3.0,-0.5000000000000001,0.0
user_640,2025-11-24,0.0,0.0,31,3.0,-0.523809523809524,0.0
user_640,2025-12-01,0.0,0.0,38,3.0,-0.28571428571428575,0.0
user_640,2025-12-08,0.0,0.0,45,3.0,-0.05952380952380954,0.0
user_640,2025-12-15,0.0,0.0,52,3.0,-0.08333333333333337,0.0
user_640,2025-12-22,0.0,0.0,59,3.0,0.0,inf
user_640,2025-12-29,0.0,0.0,66,3.0,0.0,inf
user_641,2026-02-16,3.0,2.0,0,4.75,0.0,inf
user_641,2026-02-23,6.0,3.0,2,4.75,2.9999999999999996,inf
user_641,2026-03-02,6.0,3.0,1,4.75,1.4999999999999993,inf
user_641,2026-03-09,4.0,3.0,0,4.75,0.2999999999999998,inf
user_641,2026-03-16,5.0,3.0,3,4.75,0.20000000000000004,inf
user_641,2026-03-23,1.0,1.0,3,4.75,-0.4285714285714286,0.0
user_641,2026-03-30,0.0,0.0,10,4.75,-0.7142857142857141,0.0
user_641,2026-04-06,0.0,0.0,17,4.75,-0.773809523809524,0.0
user_641,2026-04-13,0.0,0.0,24,4.75,-1.047619047619048,0.0
user_641,2026-04-20,0.0,0.0,31,4.75,-0.9285714285714288,0.0
user_641,2026-04-27,0.0,0.0,38,4.75,-0.6666666666666669,0.0
user_641,2026-05-04,0.0,0.0,45,4.75,-0.47619047619047633,0.0
user_641,2026-05-11,0.0,0.0,52,4.75,-0.08333333333333337,0.0
user_641,2026-05-18,0.0,0.0,59,4.75,0.0,inf
user_641,2026-05-25,0.0,0.0,66,4.75,0.0,inf
user_642,2026-04-06,1.0,1.0,0,1.25,0.0,inf
user_642,2026-04-13,2.0,1.0,5,1.25,0.9999999999999998,inf
user_642,2026-04-20,1.0,1.0,5,1.25,-7.850462293418875e-17,inf
user_642,2026-04-27,1.0,1.0,2,1.25,-0.09999999999999998,3.750000000000001
user_642,2026-05-04,1.0,1.0,1,1.25,-0.09999999999999999,3.7500000000000004
user_642,2026-05-11,1.0,1.0,3,1.25,-0.08571428571428572,4.375
user_642,2026-05-18,2.0,2.0,0,1.25,0.0357142857142857,inf
user_642,2026-05-25,1.0,1.0,1,1.25,1.7131113190470775e-17,inf
user_642,2026-06-01,3.0,3.0,3,1.25,0.11904761904761908,inf
user_642,2026-06-08,1.0,1.0,2,1.25,0.130952380952381,inf
user_642,2026-06-15,1.0,1.0,3,1.25,0.059523809523809555,inf
user_642,2026-06-22,2.0,2.0,1,1.25,0.07142857142857148,inf
user_642,2026-06-29,0.0,0.0,8,1.25,-0.10714285714285718,0.0
user_642,2026-07-06,1.0,1.0,6,1.25,-0.17857142857142858,2.1
user_642,2026-07-13,1.0,1.0,1,1.25,-0.1428571428571429,2.624999999999999
user_642,2026-07-20,3.0,3.0,2,1.25,-0.0238095238095238,99.75000000000003
user_642,2026-07-27,1.0,1.0,6,1.25,0.09523809523809529,inf
user_642,2026-08-03,1.0,1.0,0,1.25,0.04761904761904764,inf
user_642,2026-08-10,0.0,0.0,7,1.25,-0.08333333333333337,0.0
user_643,2026-02-16,0.0,0.0,5,2.25,0.0,inf
user_643,2026-02-23,5.0,3.0,0,2.25,4.999999999999998,inf
user_643,2026-03-02,1.0,1.0,2,2.25,0.4999999999999996,inf
user_643,2026-03-09,3.0,2.0,2,2.25,0.49999999999999983,inf
user_643,2026-03-16,2.0,2.0,0,2.25,0.20000000000000018,inf
user_643,2026-03-23,1.0,1.0,0,2.25,-0.05714285714285697,0.0
user_643,2026-03-30,1.0,1.0,3,2.25,-0.14285714285714288,0.0
user_643,2026-04-06,1.0,1.0,3,2.25,-0.16666666666666666,0.0
user_643,2026-04-13,0.0,0.0,10,2.25,-0.5000000000000001,0.0
user_643,2026-04-20,1.0,1.0,0,2.25,-0.21428571428571436,0.0
user_643,2026-04-27,0.0,0.0,7,2.25,-0.3452380952380954,0.0
user_643,2026-05-04,3.0,3.0,1,2.25,0.011904761904761883,inf
user_643,2026-05-11,0.0,0.0,8,2.25,0.011904761904761908,inf
user_643,2026-05-18,1.0,1.0,6,2.25,0.03571428571428571,inf
user_643,2026-05-25,5.0,4.0,1,2.25,0.39285714285714296,inf
user_643,2026-06-01,0.0,0.0,8,2.25,0.23809523809523822,inf
user_643,2026-06-08,0.0,0.0,15,2.25,0.0,inf
user_643,2026-06-15,0.0,0.0,22,2.25,-0.130952380952381,0.0
user_643,2026-06-22,0.0,0.0,29,2.25,-0.3452380952380954,0.0
user_643,2026-06-29,0.0,0.0,36,2.25,-0.2380952380952381,0.0
user_643,2026-07-06,0.0,0.0,43,2.25,-0.3809523809523811,0.0
user_643,2026-07-13,0.0,0.0,50,2.25,-0.4166666666666668,0.0
user_643,2026-07-20,0.0,0.0,57,2.25,0.0,inf
user_643,2026-07-27,0.0,0.0,64,2.25,0.0,inf
user_644,2026-02-16,1.0,1.0,0,1.0,0.0,inf
user_644,2026-02-23,0.0,0.0,7,1.0,-0.9999999999999998,0.0
user_644,2026-03-02,2.0,2.0,1,1.0,0.4999999999999999,inf
user_644,2026-03-09,1.0,1.0,1,1.0,0.19999999999999996,inf
user_644,2026-03-16,1.0,1.0,6,1.0,0.09999999999999999,inf
user_644,2026-03-23,1.0,1.0,5,1.0,0.057142857142857155,inf
user_644,2026-03-30,0.0,0.0,12,1.0,-0.0714285714285714,0.0
user_644,2026-04-06,1.0,1.0,0,1.0,-0.035714285714285726,13.999999999999995
user_644,2026-04-13,2.0,2.0,3,1.0,0.07142857142857148,inf
user_644,2026-04-20,1.0,1.0,4,1.0,-0.03571428571428574,13.99999999999999
user_644,2026-04-27,1.0,1.0,3,1.0,0.04761904761904763,inf
user_644,2026-05-04,2.0,2.0,0,1.0,0.130952380952381,inf
user_644,2026-05-11,2.0,2.0,0,1.0,0.19047619047619052,inf
user_644,2026-05-18,1.0,1.0,2,1.0,0.14285714285714288,inf
user_644,2026-05-25,1.0,1.0,6,1.0,-0.011904761904761892,42.00000000000004
user_644,2026-06-01,0.0,0.0,13,1.0,-0.1666666666666667,0.0
user_644,2026-06-08,0.0,0.0,20,1.0,-0.19047619047619052,0.0
user_644,2026-06-15,0.0,0.0,27,1.0,-0.27380952380952395,0.0
user_644,2026-06-22,0.0,0.0,34,1.0,-0.3333333333333334,0.0
user_644,2026-06-29,0.0,0.0,41,1.0,-0.261904761904762,0.0
user_644,2026-07-06,0.0,0.0,48,1.0,-0.1428571428571429,0.0
user_644,2026-07-13,0.0,0.0,55,1.0,-0.08333333333333337,0.0
user_644,2026-07-20,0.0,0.0,62,1.0,0.0,inf
user_645,2025-12-01,0.0,0.0,0,1.5,0.0,inf
user_645,2025-12-08,2.0,2.0,1,1.5,1.9999999999999996,inf
user_645,2025-12-15,4.0,2.0,1,1.5,1.9999999999999996,inf
user_645,2025-12-22,0.0,0.0,8,1.5,0.19999999999999987,inf
user_645,2025-12-29,1.0,1.0,1,1.5,7.021666937153402e-17,inf
user_645,2026-01-05,3.0,1.0,2,1.5,0.22857142857142856,inf
user_645,2026-01-12,1.0,1.0,1,1.5,0.07142857142857144,inf
user_645,2026-01-19,2.0,2.0,3,1.5,0.08333333333333344,inf
user_645,2026-01-26,3.0,1.0,1,1.5,0.02380952380952383,inf
user_645,2026-02-02,4.0,3.0,0,1.5,0.19047619047619055,inf
user_645,2026-02-09,4.0,2.0,0,1.5,0.5238095238095241,inf
user_645,2026-02-16,1.0,1.0,4,1.5,0.17857142857142866,inf
user_645,2026-02-23,0.0,0.0,11,1.5,-0.1666666666666667,0.0
user_645,2026-03-02,0.0,0.0,18,1.5,-0.27380952380952384,0.0
user_645,2026-03-09,0.0,0.0,25,1.5,-0.523809523809524,0.0
user_645,2026-03-16,0.0,0.0,32,1.5,-0.642857142857143,0.0
user_645,2026-03-23,0.0,0.0,39,1.5,-0.6071428571428573,0.0
user_645,2026-03-30,0.0,0.0,46,1.5,-0.392857142857143,0.0
user_645,2026-04-06,0.0,0.0,53,1.5,-0.08333333333333337,0.0
user_645,2026-04-13,0.0,0.0,60,1.5,0.0,inf
user_646,2026-05-04,5.0,2.0,0,5.25,0.0,inf
user_646,2026-05-11,7.0,4.0,0,5.25,1.9999999999999996,inf
user_646,2026-05-18,9.0,3.0,0,5.25,1.9999999999999996,inf
user_646,2026-05-25,0.0,0.0,7,5.25,-1.2999999999999996,0.0
user_646,2026-06-01,0.0,0.0,14,5.25,-1.6999999999999997,0.0
user_646,2026-06-08,0.0,0.0,21,5.25,-1.5714285714285712,0.0
user_646,2026-06-15,0.0,0.0,28,5.25,-1.357142857142857,0.0
user_646,2026-06-22,0.0,0.0,35,5.25,-1.154761904761905,0.0
user_646,2026-06-29,0.0,0.0,42,5.25,-1.1190476190476193,0.0
user_646,2026-07-06,0.0,0.0,49,5.25,-0.7500000000000003,0.0
user_646,2026-07-13,0.0,0.0,56,5.25,0.0,inf
user_646,2026-07-20,0.0,0.0,63,5.25,0.0,inf
user_647,2026-05-18,2.0,2.0,1,2.5,0.0,inf
user_647,2026-05-25,4.0,3.0,0,2.5,1.9999999999999996,inf
user_647,2026-06-01,3.0,2.0,0,2.5,0.4999999999999998,inf
user_647,2026-06-08,1.0,1.0,5,2.5,-0.39999999999999997,0.0
user_647,2026-06-15,3.0,2.0,0,2.5,-0.09999999999999994,17.50000000000001
user_647,2026-06-22,3.0,2.0,1,2.5,0.0,inf
user_647,2026-06-29,5.0,3.0,0,2.5,0.25,inf
user_647,2026-07-06,2.0,2.0,5,2.5,0.08333333333333334,inf
user_647,2026-07-13,0.0,0.0,12,2.5,-0.2500000000000001,0.0
user_647,2026-07-20,0.0,0.0,19,2.5,-0.32142857142857145,0.0
user_647,2026-07-27,0.0,0.0,26,2.5,-0.4047619047619049,0.0
user_647,2026-08-03,0.0,0.0,33,2.5,-0.6309523809523812,0.0
user_647,2026-08-10,0.0,0.0,40,2.5,-0.6190476190476193,0.0
user_648,2026-04-13,3.0,2.0,0,7.25,0.0,inf
user_648,2026-04-20,11.0,3.0,0,7.25,7.999999999999998,inf
user_648,2026-04-27,6.0,3.0,0,7.25,1.499999999999999,inf
user_648,2026-05-04,9.0,4.0,1,7.25,1.3000000000000003,inf
user_648,2026-05-11,0.0,0.0,8,7.25,-0.7999999999999999,0.0
user_648,2026-05-18,0.0,0.0,15,7.25,-1.2857142857142858,0.0
user_648,2026-05-25,0.0,0.0,22,7.25,-1.3214285714285712,0.0
user_648,2026-06-01,0.0,0.0,29,7.25,-1.2261904761904765,0.0
user_648,2026-06-08,0.0,0.0,36,7.25,-1.5952380952380958,0.0
user_648,2026-06-15,0.0,0.0,43,7.25,-1.0357142857142858,0.0
user_648,2026-06-22,0.0,0.0,50,7.25,-0.7500000000000003,0.0
user_648,2026-06-29,0.0,0.0,57,7.25,0.0,inf
user_648,2026-07-06,0.0,0.0,64,7.25,0.0,inf
user_649,2025-08-11,2.0,1.0,0,6.25,0.0,inf
user_649,2025-08-18,16.0,4.0,0,6.25,13.999999999999996,inf
user_649,2025-08-25,7.0,4.0,4,6.25,2.4999999999999987,inf
user_649,2025-09-01,0.0,0.0,11,6.25,-1.4999999999999996,0.0
user_649,2025-09-08,0.0,0.0,18,6.25,-2.0,0.0
user_649,2025-09-15,0.0,0.0,25,6.25,-1.8571428571428568,0.0
user_649,2025-09-22,0.0,0.0,32,6.25,-1.607142857142857,0.0
user_649,2025-09-29,0.0,0.0,39,6.25,-1.3690476190476195,0.0
user_649,2025-10-06,0.0,0.0,46,6.25,-1.750000000000001,0.0
user_649,2025-10-13,0.0,0.0,53,6.25,-0.5833333333333334,0.0
user_649,2025-10-20,0.0,0.0,60,6.25,0.0,inf
user_65,2025-11-24,2.0,1.0,2,6.5,0.0,inf
user_65,2025-12-01,12.0,4.0,0,6.5,9.999999999999996,inf
user_65,2025-12-08,6.0,4.0,0,6.5,1.9999999999999991,inf
user_65,2025-12-15,6.0,4.0,0,6.5,0.5999999999999996,inf
user_65,2025-12-22,4.0,4.0,3,6.5,-0.19999999999999976,3.7500000000000044
user_65,2025-12-29,0.0,0.0,10,6.5,-0.9714285714285715,0.0
user_65,2026-01-05,0.0,0.0,17,6.5,-1.1428571428571426,0.0
user_65,2026-01-12,0.0,0.0,24,6.5,-1.1190476190476193,0.0
user_65,2026-01-19,0.0,0.0,31,6.5,-1.6190476190476195,0.0
user_65,2026-01-26,0.0,0.0,38,6.5,-1.0000000000000002,0.0
user_65,2026-02-02,0.0,0.0,45,6.5,-0.7380952380952384,0.0
user_65,2026-02-09,0.0,0.0,52,6.5,-0.3333333333333335,0.0
user_65,2026-02-16,0.0,0.0,59,6.5,0.0,inf
user_65,2026-02-23,0.0,0.0,66,6.5,0.0,inf
user_650,2025-09-08,1.0,1.0,0,2.0,0.0,inf
user_650,2025-09-15,3.0,2.0,1,2.0,1.9999999999999996,inf
user_650,2025-09-22,2.0,2.0,5,2.0,0.4999999999999998,inf
user_650,2025-09-29,2.0,2.0,2,2.0,0.19999999999999996,inf
user_650,2025-10-06,3.0,2.0,0,2.0,0.30000000000000004,inf
user_650,2025-10-13,1.0,1.0,0,2.0,0.0,inf
user_650,2025-10-20,2.0,2.0,2,2.0,-2.0981243021257878e-17,inf
user_650,2025-10-27,0.0,0.0,9,2.0,-0.16666666666666669,0.0
user_650,2025-11-03,0.0,0.0,16,2.0,-0.392857142857143,0.0
user_650,2025-11-10,1.0,1.0,1,2.0,-0.2976190476190477,0.0
user_650,2025-11-17,0.0,0.0,8,2.0,-0.34523809523809534,0.0
user_650,2025-11-24,2.0,2.0,0,2.0,-0.17857142857142866,5.599999999999997
user_650,2025-12-01,1.0,1.0,6,2.0,0.011904761904761908,inf
user_650,2025-12-08,0.0,0.0,13,2.0,-0.0476190476190476,0.0
user_650,2025-12-15,2.0,2.0,4,2.0,0.19047619047619055,inf
user_650,2025-12-22,0.0,0.0,11,2.0,0.04761904761904764,inf
user_650,2025-12-29,2.0,2.0,0,2.0,0.07142857142857147,inf
user_650,2026-01-05,1.0,1.0,4,2.0,0.07142857142857144,inf
user_650,2026-01-12,2.0,1.0,1,2.0,0.0476190476190476,inf
user_650,2026-01-19,0.0,0.0,8,2.0,0.023809523809523815,inf
user_650,2026-01-26,0.0,0.0,15,2.0,-0.05952380952380954,0.0
user_650,2026-02-02,1.0,1.0,1,2.0,-0.14285714285714296,0.0
user_650,2026-02-09,1.0,1.0,4,2.0,-0.035714285714285685,0.0
user_650,2026-02-16,0.0,0.0,11,2.0,-0.20238095238095244,0.0
user_650,2026-02-23,0.0,0.0,18,2.0,-0.15476190476190485,0.0
user_650,2026-03-02,0.0,0.0,25,2.0,-0.16666666666666674,0.0
user_650,2026-03-09,0.0,0.0,32,2.0,-0.04761904761904762,0.0
user_650,2026-03-16,0.0,0.0,39,2.0,-0.09523809523809526,0.0
user_650,2026-03-23,0.0,0.0,46,2.0,-0.1428571428571429,0.0
user_650,2026-03-30,0.0,0.0,53,2.0,-0.08333333333333337,0.0
user_650,2026-04-06,0.0,0.0,60,2.0,0.0,inf
user_651,2025-10-27,1.0,1.0,4,1.75,0.0,inf
user_651,2025-11-03,2.0,2.0,1,1.75,0.9999999999999998,inf
user_651,2025-11-10,3.0,2.0,2,1.75,0.9999999999999998,inf
user_651,2025-11-17,1.0,1.0,2,1.75,0.09999999999999994,inf
user_651,2025-11-24,2.0,2.0,2,1.75,0.10000000000000002,inf
user_651,2025-12-01,4.0,4.0,1,1.75,0.3714285714285715,inf
user_651,2025-12-08,1.0,1.0,5,1.75,0.10714285714285711,inf
user_651,2025-12-15,2.0,2.0,1,1.75,0.07142857142857148,inf
user_651,2025-12-22,1.0,1.0,3,1.75,-0.11904761904761911,1.0499999999999994
user_651,2025-12-29,1.0,1.0,2,1.75,-0.20238095238095244,0.6176470588235292
user_651,2026-01-05,3.0,2.0,0,1.75,0.011904761904761935,inf
user_651,2026-01-12,1.0,1.0,2,1.75,-0.15476190476190482,0.8076923076923074
user_651,2026-01-19,2.0,2.0,3,1.75,-0.13095238095238104,8.590909090909085
user_651,2026-01-26,0.0,0.0,10,1.75,-0.05952380952380954,0.0
user_651,2026-02-02,0.0,0.0,17,1.75,-0.21428571428571427,0.0
user_651,2026-02-09,0.0,0.0,24,1.75,-0.23809523809523822,0.0
user_651,2026-02-16,0.0,0.0,31,1.75,-0.32142857142857145,0.0
user_651,2026-02-23,0.0,0.0,38,1.75,-0.3809523809523811,0.0
user_651,2026-03-02,0.0,0.0,45,1.75,-0.20238095238095244,0.0
user_651,2026-03-09,0.0,0.0,52,1.75,-0.16666666666666674,0.0
user_651,2026-03-16,0.0,0.0,59,1.75,0.0,inf
user_651,2026-03-23,0.0,0.0,66,1.75,0.0,inf
user_652,2025-10-06,1.0,1.0,6,2.5,0.0,inf
user_652,2025-10-13,3.0,2.0,1,2.5,1.9999999999999996,inf
user_652,2025-10-20,4.0,2.0,1,2.5,1.4999999999999998,inf
user_652,2025-10-27,2.0,2.0,2,2.5,0.3999999999999999,inf
user_652,2025-11-03,2.0,1.0,0,2.5,0.10000000000000009,inf
user_652,2025-11-10,1.0,1.0,6,2.5,-0.14285714285714282,0.0
user_652,2025-11-17,1.0,1.0,0,2.5,-0.21428571428571427,0.0
user_652,2025-11-24,6.0,3.0,0,2.5,0.19047619047619055,inf
user_652,2025-12-01,2.0,1.0,0,2.5,-0.011904761904761935,62.99999999999984
user_652,2025-12-08,0.0,0.0,7,2.5,-0.1904761904761905,0.0
user_652,2025-12-15,1.0,1.0,6,2.5,-0.10714285714285718,0.0
user_652,2025-12-22,0.0,0.0,13,2.5,-0.2500000000000001,0.0
user_652,2025-12-29,0.0,0.0,20,2.5,-0.34523809523809534,0.0
user_652,2026-01-05,0.0,0.0,27,2.5,-0.5000000000000001,0.0
user_652,2026-01-12,0.0,0.0,34,2.5,-0.6309523809523813,0.0
user_652,2026-01-19,0.0,0.0,41,2.5,-0.20238095238095244,0.0
user_652,2026-01-26,0.0,0.0,48,2.5,-0.05952380952380954,0.0
user_652,2026-02-02,0.0,0.0,55,2.5,-0.08333333333333337,0.0
user_652,2026-02-09,0.0,0.0,62,2.5,0.0,inf
user_653,2026-03-23,15.0,4.0,0,7.5,0.0,inf
user_653,2026-03-30,15.0,4.0,4,7.5,0.0,inf
user_653,2026-04-06,0.0,0.0,11,7.5,-7.499999999999998,0.0
user_653,2026-04-13,0.0,0.0,18,7.5,-5.999999999999998,0.0
user_653,2026-04-20,0.0,0.0,25,7.5,-4.5,0.0
user_653,2026-04-27,0.0,0.0,32,7.5,-3.428571428571428,0.0
user_653,2026-05-04,0.0,0.0,39,7.5,-2.6785714285714284,0.0
user_653,2026-05-11,0.0,0.0,46,7.5,-2.1428571428571437,0.0
user_653,2026-05-18,0.0,0.0,53,7.5,-1.2500000000000002,0.0
user_653,2026-05-25,0.0,0.0,60,7.5,0.0,inf
user_654,2025-11-10,0.0,0.0,0,2.0,0.0,inf
user_654,2025-11-17,2.0,1.0,2,2.0,1.9999999999999996,inf
user_654,2025-11-24,2.0,2.0,2,2.0,0.9999999999999997,inf
user_654,2025-12-01,4.0,1.0,2,2.0,1.1999999999999997,inf
user_654,2025-12-08,3.0,2.0,1,2.0,0.8000000000000002,inf
user_654,2025-12-15,5.0,4.0,0,2.0,0.8571428571428573,inf
user_654,2025-12-22,2.0,1.0,1,2.0,0.4642857142857141,inf
user_654,2025-12-29,6.0,4.0,0,2.0,0.5952380952380955,inf
user_654,2026-01-05,3.0,3.0,1,2.0,0.27380952380952395,inf
user_654,2026-01-12,0.0,0.0,8,2.0,-0.15476190476190477,0.0
user_654,2026-01-19,0.0,0.0,15,2.0,-0.5357142857142858,0.0
user_654,2026-01-26,0.0,0.0,22,2.0,-0.654761904761905,0.0
user_654,2026-02-02,0.0,0.0,29,2.0,-0.7857142857142863,0.0
user_654,2026-02-09,0.0,0.0,36,2.0,-0.6309523809523812,0.0
user_654,2026-02-16,0.0,0.0,43,2.0,-0.6785714285714286,0.0
user_654,2026-02-23,0.0,0.0,50,2.0,-0.25000000000000006,0.0
user_654,2026-03-02,0.0,0.0,57,2.0,0.0,inf
user_654,2026-03-09,0.0,0.0,64,2.0,0.0,inf
user_655,2025-09-15,3.0,3.0,0,2.75,0.0,inf
user_655,2025-09-22,4.0,2.0,2,2.75,0.9999999999999998,inf
user_655,2025-09-29,3.0,2.0,1,2.75,-3.925231146709437e-17,inf
user_655,2025-10-06,1.0,1.0,0,2.75,-0.7,0.0
user_655,2025-10-13,7.0,3.0,1,2.75,0.49999999999999983,inf
user_655,2025-10-20,5.0,3.0,2,2.75,0.48571428571428577,inf
user_655,2025-10-27,0.0,0.0,9,2.75,-0.10714285714285711,0.0
user_655,2025-11-03,0.0,0.0,16,2.75,-0.34523809523809534,0.0
user_655,2025-11-10,0.0,0.0,23,2.75,-0.5714285714285715,0.0
user_655,2025-11-17,0.0,0.0,30,2.75,-0.6190476190476191,0.0
user_655,2025-11-24,0.0,0.0,37,2.75,-0.6785714285714287,0.0
user_655,2025-12-01,0.0,0.0,44,2.75,-0.8809523809523812,0.0
user_655,2025-12-08,0.0,0.0,51,2.75,-0.4166666666666668,0.0
user_655,2025-12-15,0.0,0.0,58,2.75,0.0,inf
user_655,2025-12-22,0.0,0.0,65,2.75,0.0,inf
user_656,2026-05-18,1.0,1.0,1,2.75,0.0,inf
user_656,2026-05-25,3.0,3.0,0,2.75,1.9999999999999996,inf
user_656,2026-06-01,2.0,2.0,3,2.75,0.4999999999999998,inf
user_656,2026-06-08,5.0,3.0,3,2.75,1.0999999999999996,inf
user_656,2026-06-15,3.0,1.0,3,2.75,0.6000000000000003,inf
user_656,2026-06-22,3.0,2.0,2,2.75,0.3714285714285715,inf
user_656,2026-06-29,7.0,4.0,0,2.75,0.6785714285714286,inf
user_656,2026-07-06,9.0,4.0,1,2.75,0.9166666666666672,inf
user_656,2026-07-13,3.0,2.0,3,2.75,0.4880952380952382,inf
user_656,2026-07-20,0.0,0.0,10,2.75,-0.023809523809523767,0.0
user_656,2026-07-27,0.0,0.0,17,2.75,-0.5714285714285716,0.0
user_656,2026-08-03,0.0,0.0,24,2.75,-0.7500000000000001,0.0
user_656,2026-08-10,0.0,0.0,31,2.75,-1.023809523809524,0.0
user_657,2026-05-18,2.0,2.0,0,6.0,0.0,inf
user_657,2026-05-25,22.0,4.0,1,6.0,19.999999999999993,inf
user_657,2026-06-01,0.0,0.0,8,6.0,-1.000000000000001,0.0
